plc,-2760
plessey,-2992
ploitation,-340
plumbley,-291
plus,-851
plutonium,-734
plymouth,-88
poc,-600
podcasts,-268
point,-6228
point-of-care,-300
pointhuo,-220
points,-140
polariq,-1532
polaris,-60
polaroid,-1934
police,-460
policies,-1242
policy,-13278
policy-,-1932
policy-makers,-220
policy-makers/,-1932
policy-making,-2152
policymakers,-244
polina,-1932
polish,60
polishing,60
politicians,-268
politics,140
pollutant,140
pollution,-5080
polyester,140
polymer,-4350
polymerics,140
polymerisation,140
polymers,415
polyurethane,140
polyurethanes,140
pontio,-600
pool,-220
pop,-100
popular,-368
populated,-400
population,-220
porfyrakis,-268
porosity,-3266
porpoise,-1712
portable,-340
portfolio,-14741
portion,-60
portunities,-680
posco,-734
posed,-220
poseidon,-400
position,-5355
positioned,-340
positioning,-2148
positions,-2708
positive,-1976
positively,-43
possibility,140
possible,-4943
post,-6147
post-doctoral,-100
post-graduate,-2132
post-performance,-220
postdocs,-291
postdoctoral,-4612
poster,-1792
posters,-300
postgraduate,-6164
posts,-752
potash,140
potent,-280
potential,-18774
potentially,-2124
pound,-3316
powder,-1294
powders,-500
power,-29204
powered,-400
powerful,-520
powergrid,-60
powerlase,-400
ppa,0
pr,-560
practical,-3156
practically,-1934
practice,-5288
practices,-2100
practises,-60
practitioners,-1658
pragmatic,-668
pragmatically,-400
praised,-400
prawn,60
pre-2008,-400
pre-competitive,-140
pre-consolidated,-300
pre-dates,-60
pre-proof,-400
pre-seed,-1932
precisely,-1712
precision,-2952
precoder,-500
predates,-300
predict,-500
predicted,-420
prediction,-100
predictions,-500
predictive,-320
predominantly,-1952
predrag,-500
prefer,-44
preferred,-220
prelude,-2088
premier,-251
premises,-140
preparation,-2625
prepare,-2088
prepared,-40
preparing,1649
presence,-2496
present,-7564
presentation,-1494
presentations,-260
presented,-2801
presently,-60
presents,-420
president,40
press,-5570
press/tv/radio/www,-2088
pressing,140
pressure,-5338
prestigious,-600
preston,140
preuss,-100
prevention,-584
previous,-5615
previously,-938
price,-734
prices,-1932
pricing,-120
pride,0
primarily,-3114
primary,-2040
primate,-60
prime,-300
primed,-60
principal,-3317
principally,-600
principle,-4080
principle/concept,0
principles,-1712
print,-1475
printed,-1200
printing,-528
prior,-4324
priorities,-4547
prioritisation,-100
prioritise,-740
prioritised,-3132
prioritises,-100
prioritising,-1532
priority,-9277
private,-1634
prix,-220
prize,-4034
prizes,380
pro-active,-2394
pro-actively,-44
pro-vice-chancellor,-1712
proach,-340
proached,-340
proactive,-4203
proactively,-2052
probability,-291
probably,-300
probe,-268
probing,-100
problem,-268
problem-,-3266
problems,-6801
procedure,-2052
procedures,-1741
proceedings,-1934
proceeds,-2088
process,-12765
processers,-60
processes,-19879
processing,-10920
processing-microstructure,-420
processors,-60
procurement,-2532
prodrive,-60
produce,-3328
produced,-2651
producer,-460
produces,-500
producing,-2659
product,-3330
product/service,-291
production,-4073
production-simulated,-420
productive,-203
products,-16991
prof,-6628
profession,-2088
professional,-16974
professionals,1034
professor,-7940
professorial,-4964
professors,-9364
professorship,-2068
professorships/fellowships,-60
proficient,-420
profile,-7578
profiling,40
profit,1425
profitability,-1652
profits,-304
program,-1180
programme,-12319
programmes,-220
programmed,0
programmehuo,100
programmes,-8855
programs,-220
progress,-6298
progression,-5438
progressively,140
project,-21118
project-by-project,1669
projects,-35377
prolonged,1809
prominence,-680
prominent,-820
promise,-60
promising,-2262
promote,-12787
promoted,-2355
promotes,-2763
promoting,-5348
promotion,-18698
promotion/salary,-340
promotional,-3746
promotions,120
prompted,1669
proof,-6336
proof-of-,-1976
proof-of-concept,-4764
proof-of-market/concept,-680
proof-of-principle,-228
proof-of-principle/concept,-340
propagation,-511
propel,-291
propellant,-3266
properties,-7112
property,-9436
proportion,-1002
proportional,-1932
proposal,-3364
proposals,-5007
proposed,-3564
propulsion,-80
prosecute,-420
prosecuting,-220
prosilicon,-536
prospect,-600
prospects,140
prosthesis,-60
prosthetic,-460
protect,-2727
protected,-2068
protecting,1357
protection,-8353
protection/management,-340
protections,-1932
protein,-340
proteins,140
protocol,0
protocols,-220
proton,-140
prototype,-2262
prototypes,-460
prototyping,-408
proud,0
prove,40
proved,665
provement,-340
proven,-3254
provide,-20359
provided,-13334
provider,-83
providers,-3670
provides,-12036
providing,-15215
provis,-734
provision,-12508
provost,-3132
proximity,-3132
prysmian,-460
psdb,-340
pseudo-spectral,-244
psi,-500
psopt,-244
psrc,-220
pt,-600
ptics,-600
pubic,140
public,-22771
public-body,1669
public-guidance,40
publication,-4791
publications,-3368
publicise,-3620
publicised,-1934
publicity,-191
publicize,40
publicly,-1988
publish,-834
published,-6032
publishing,-600
pull,-340
pull-through,-340
pulp,-60
pulse,-100
pulsed,-3424
pump,-60
pump-priming,-300
pupils,0
purbeck,-1712
purchase,-268
purchased,-1932
pure,-900
purelu,-300
purpose,-948
purpose-designed,0
purposes,-304
pursue,-5464
pursued,-5028
pursues,-104
pursuing,-804
pursuit,-291
pus,5007
put,-1988
puts,-264
pv,-1652
pvc,140
pvd,1669
pwr,-420
pylon,40
pyreos,-60
pyrostop,140
pz,-100
q-,-3132
q-bioanalytic,140
q-technologies,-3132
q1labs,-60
qcl-based,-340
qin,-2088
qinetic,-1934
qinetiq,-16548
qinetiq/raf,-3132
qioptiq,-540
qm,-1173
qmedia,-291
qmi,-1773
qms,-291
qmul,-1200
qosmos,-60
qualcomm,-500
qualification,-100
quality,-8119
quantifiable,80
quantify,140
quantifying,140
quantum,-1408
quarterly,-460
quay,60
qub,-120
qubis,-120
queen,-591
questions,-220
quicker,-44
quickly,-2600
quite,-60
quote,-60
r,-13152
r+d,-1532
r2i,3338
r6,-20
rabaey,-60
radar,-620
radiation,-5418
radical,-244
radio,-14568
radio-astronomy,40
radioactive,-3416
radiothe,-60
radiotherapy,-1932
radle,-420
rae,-400
rae2008,-7056
raeng,-4653
raf,-3132
raffaele,100
rail,-6296
railway,-3768
railways-related,-220
rain,-400
rainforth,-734
raise,-5564
raised,-3867
raising,-5478
raja,-3132
rajaguru,-500
ralph,-3132
raman,-300
ran,1205
randox,-60
raney,-500
range,-20080
ranges,-700
ranging,-1811
ranked,-300
ranking,-2088
ransmitting/receiving,-500
rapajic,-1500
rapid,-5114
rapid-,0
rapidly,-5311
rapiscan,40
rare,-480
rare-earths,140
rarely,-400
ras,-1712
rat,-244
rate,-220
rates,-1976
rather,-1832
rators,-340
ravi,-500
raymarine,-500
raytheon,-3592
razzell,-500
rbdm,280
rch,-220
rcuk,-3159
rda,-584
rda-funded,1669
rdbbccouk,-340
re-,-340
re-identification,-291
re-located,60
re-mineralisation,-300
reach,-6793
reaching,-2003
react,-1532
reactive,-500
reactor,-3126
reactors,-7252
read-write,-44
read/write,-734
reader,60
readers,-100
readership,-100
readies,-220
readily,140
readiness,-2100
reading,-628
ready,-2012
reakthrough,-1932
real,-3676
real-time,-3132
real-world,-2012
realisable,1669
realisation,-3132
realise,-5097
realised,-6468
realising,-4140
realistic,-2252
reality,-464
reason,-220
reasoning,-291
receipt,-460
receive,-2735
received,-2530
receiver,-500
receiving,140
recent,-10031
recently,-11646
recently-announced,-100
recently-awarded,-1932
recently-established,-100
reception,-320
recipients,-460
recision,-600
reclaim,-420
reclaimed,-3266
reclamation,-420
recognise,-3922
recognised,-6163
recognises,-640
recognising,-1714
recognition,-7824
recognized,-631
recommend,-100
recommendations,-860
reconfigurable,-340
reconstructive,-268
record,-2905
recording,-7438
records,-60
recovered,140
recoveryhuo,1669
recruit,-1576
recruited,-2246
recruiting,-220
recruitment,-5851
recyclable,-300
recycling,-2228
red,-264
reduce,-3936
reduced,-2887
reduced-cost,-100
reduced-switch-count,-100
reduces,-60
reducing,-4780
reduction,-4480
reductions,-6522
redundancy,-1712
ree,-440
reece,-900
reed,-268
reen,-600
reer,-340
reeves,100
ref,-9270
ref2014,-644
ref3,-420
ref3a,-20896
ref3b1,1669
ref3b2,3338
ref3b3,1669
ref3b4,3338
ref4,-60
ref5,-411
ref5ci,1669
ref5e,3338
reference,-1934
referenced,100
refining,80
reflect,-748
reflected,-1432
reflecting,-3400
reflects,1689
refocusing,-340
refurbished,-2068
refute,140
regard,-280
regarded,-420
regeneration,-100
regenerative,-2288
regeneris,-244
region,-4584
regional,-8914
regions,-400
register,-1020
registered,-460
registrable,140
registration,40
regular,-5471
regularly,-7970
regulation,-1174
regulations,-400
regulator,-400
regulators,-3346
regulatory,-260
rehabilitation,-244
reinforce,16
reinforces,-460
reiss,-582
related,-10123
relates,-2457
relating,-3268
relation,989
relations,-1085
relationship,-33442
relationships,-27050
relatively,-1892
release,-544
released,-291
releases,1118
releasing,-734
relevance,-4760
relevant,-15839
reliability,-1780
reliable,-460
relief,-44
rely,-580
remain,385
remains,-568
remarkably,-1948
remit,-6807
remote,-240
removed,-654
remunerated,-1932
ren,-400
renew,40
renewable,-2812
renewables,-1932
renewal,-420
renewed,40
renishaw,-300
reo,-1200
reorganised,-100
repeat,0
repetition,-220
repknight,-60
replace,60
replacement,-60
replacements,1669
replacing,60
report,-8366
reported,-699
reporting,-3066
reports,-1245
repository,1269
represent,-4798
representation,-3677
representative,40
representatives,-14220
represented,100
representing,-4439
represents,-460
reprise,1669
reprocessing,140
reproducibility,-1934
republic,-60
reputation,-629
request,-3126
requesting,-291
requests,-1952
require,-2332
required,-1523
requirement,-568
requirements,-6561
requires,-7052
requiring,-3052
res,-560
res=whats-in-your-mobile-phone-at-shu,1669
resea,-220
research,-85982
research-,1269
research-active,-20
research-based,-2202
research-derived,-291
research-driven,-600
research-focused,-2012
research-focussed,-460
research-group,-244
research-intensive,1669
research-led,-536
research-specific,-460
research/enterprise,-1712
researched,-420
researcher,-4653
researchers,-30362
researchhuo,-1532
reservoir,1669
reshaping,-734
residence,-100
resident,-220
residential,-268
residual,-240
resilient,-220
resistant,-1934
resistivity,-268
resolution,-820
resolved,-2148
resonance,-4291
resonator,-2088
resource,-2082
resources,-8956
respect,-600
respective,-220
respectively,-5094
respond,-1759
response,-2546
responsibility,-4888
responsible,-680
responsive,-104
responsiveness,-20
rest,-1832
rested,140
restoration,-2088
restorative,-268
restructured,180
restructuring,-1712
result,-7153
resultant,-460
resulted,-11254
resulting,-15578
results,-6656
retain,1669
retained,0
retaining,-1932
retardant,420
retardants,280
retinal,-60
retired,-420
retirees,-60
retrieval,-2088
return,-2115
returned,-320
returning,-500
returns,-1532
revamping,-100
revenue,-2766
review,-13331
reviewed,-2192
reviewer,-100
reviewing,-2292
reviews,-3980
revolution,-44
revolutionary,-3266
revolutionise,-140
revolutionised,-220
reward,-4412
rewarded,-2215
rewarded/recognized,-340
rewarding,-104
rewards,-2268
rf,-680
rg1,-200
rg2,-300
rhode,-3132
rhodes,-419
ri,0
riaux,-734
rice,140
rich,-2068
richard,-1060
ridge,-1732
ridging,-340
riding,-244
rig,-20
right,-2627
rights,-2672
rigorous,140
rigs,-220
rim,-873
rio,-4934
ris,-2280
risen,-268
rising,-100
risk,-7257
risks,140
rivate,1669
river,-20
rlacuk,-340
road,1609
roadblock,-734
roadmap,-1018
roberts,-268
robin,-2088
robler,-500
robotics,-1754
robots,-535
robust,-223
roi,0
roke,-2588
role,-11649
role-models,140
roles,-3720
roll,-220
rolling,-460
rolls,-7588
rolls-,-1322
rolls-royce,-7356
rolls-royce/epsrc,-420
rolls-roycecom,-220
rom,-1672
romax,-440
romaxtechcom,-220
roof,-2068
room,-4156
rooms,-60
rooted,-868
rose,-2528
rotary,-100
round,-559
route,-4809
routes,-8604
routine,-3266
routinely,-1932
routing,-340
rover,-4444
rowland,40
rown,-60
royal,-10357
royalties,-220
royalty,-1712
royalty-bearing,-300
royce,-11158
rr,40
rs,140
rsa/tsb,1669
rsc,-128
rssb,-1712
rtaps,-400
ru,-500
rubber,-460
rubric,1669
rue,-132
rules,-100
run,-5529
runner-up,140
running,-5856
runs,-939
rural,-700
rusal,-500
rushlight,-220
russell,60
russian,-1712
rutherford,-340
ry,-60
ryan,-2088
s,-291
s3,0
sa,-300
saab,-1712
sabbatical,-9970
sabbaticals,-5260
sabic,-300
safc,-3232
safe,-3126
safeguard,-20
safeguarding,-1532
safer,-44
safety,-9341
safety-,-400
salamander,0
salaries,-60
salary,-1712
sale,-600
sales,-4021
salford,-3510
sam,-920
same,-4046
sammon,1669
samples,-440
sampling,-3266
samsung,-1148
samulet,-100
san,-2566
sand,-340
sandisk,-100
sandler,-291
sandpits,-2068
sandvik,-300
santa,100
sap,-120
saphwan,60
sapphire,-2088
sarantel,-734
sas,-3326
satellite,-620
satellites,-160
satisfying,60
saturday,40
saudi,140
saunders,-100
saved,-568
saved/created,1669
saving,-6378
savings,-464
saw-millers,-60
saw-mills,-60
sbri,-60
sc,-4136
scaffolds,-160
scalable,-291
scalar,-1934
scale,-7599
scaled,-60
scaled-,-420
scales,-300
scan,-291
scanning,-2868
scanwel,60
scapa,140
scattering,-6532
scene,-291
scheme,-13214
schemes,-8764
schlumberger,-2088
scholar,140
scholarschip,-300
scholarship,-220
scholarships,-3612
school,-21722
school-age,40
school-funded,-44
school/institute,-340
school/university,-100
schoolchildren,-300
schools,-13034
schwartz,-5220
science,-26087
sciences,-1839
scientia,-2088
scientific,-8554
scientifichuo,-2088
scientifique,-244
scientist,-664
scientist,-220
scientists,-2256
scope,-1080
scoping,-680
score,-1934
scoring,-400
scotland,-2734
scotlands,-220
scott-bader,-600
scottish,-4188
scottishpower,-800
screening,-700
scs,-2068
scu,-600
sds,-60
sea,60
seabed,-460
seac,100
seagate,-1528
seagate-veeco,0
sealab,-120
search,-4166
searchable,-335
seat,-140
second,-2724
secondary,-351
seconded,-2592
secondees,-220
secondment,-9281
secondments,-8154
secondments/fellowships,-220
secret,-460
secretary,-1956
section,-8879
sections,-1532
sector,-20405
sector-based,-200
sector-specific,-1074
sectors,-22197
secure,-1219
secured,-564
secures,-420
securing,-2703
security,-18202
sedgefield,-1934
see,-8583
seed,-3324
seed-bed,-291
seed-corn,1669
seed-fund,-1932
seeda,-140
seedcorn,-268
seeded,-400
seeds,-1872
seek,-1458
seeking,-5881
seekit,-1934
seeks,0
seen,-320
sees,-3600
sefton,-3132
segments,60
seic,280
seiche,-220
seismic,-220
seizing,-420
select,-2568
selected,-4300
selection,-720
selective,-880
selex,-5584
self-reinforced,-300
self-steered,-60
self-sustaining,-1532
sellafield,1329
sellafieldsitescom,-340
selling,-2368
sells,-220
selviah,-1932
semantic,-291
semantics,-291
semester,-300
semi-conductor,-2068
semiconducting,-600
semiconductor,-3868
semiconductors,-1200
seminal,-20
seminar,-20
seminars,-528
sems,-300
semta,-600
senceive,-5796
senior,-15946
sense,40
sensing,-14553
sensitivity,60
sensodynetm,-2088
sensor,-8050
sensors,-20326
sentinel,-220
sep-07,-400
sep-08,-460
separate,100
sepnet,-920
september,-2091
sequences,-44
ser-,-340
serbia,-1532
serco,-100
seren,-220
serena,140
serendipity,140
series,-3848
serieshuo,0
serum,140
servants,-268
serve,-2088
served,-2752
serves,-580
service,-1741
services,-20161
servicing,-20
sesams,-220
session,-1712
sessions,-6083
set,-13823
set-up,-2276
sets,-60
setting,-3920
settings,-60
settlement,-2088
seven,-106
several,-10054
several-dozen,40
seyed-alireza,-500
seyedi-esfahani,-500
sfc,-1934
sfx,-60
sgurr,-400
shape,-9474
shaped,-734
shaping,-734
share,-816
shared,-4092
shareholder,-140
shareholding,-2132
shares,-1712
sharing,-5024
sharkey,-244
sharp,-2332
she,-1712
sheathing,140
sheet,0
sheeting,1669
sheets,-900
sheffield,151
shelf,-500
shell,-2888
shells,60
shen,-3132
sherry,-200
shielding,-4136
shift,-734
shilstone,-340
shipyard,-60
shock,140
shollock,-2088
shore,-1200
shoreditch,-582
short,-8668
short-,-328
short-term,-2202
shortcomings,-100
shorten,-420
shortened,-140
should,-2092
show,869
showcase,-8152
showcase-type,-1934
showcased,-3744
showcasehuo,-1532
showcases,-44
showcasing,140
showed,-220
showhuo,1669
showing,-794
shown,-3268
shows,-1972
shu,1669
shu-coordinated,1669
shura,1669
si,-500
sibelco,-300
sichuan,-300
sid,-600
siemens,-1934
siemenscom,-220
sight,-60
sigmatex,-100
sign,-340
sign-off,1669
signal,-4728
signalling,-44
signals,-324
signature,140
signed,-2192
significance,-6956
significant,-20518
significantly,-5332
silica,120
silicon,-3780
silsesquioxane,-20
silsesquioxanes,-20
silvaco,-3132
silverwing,-400
silviculture,-60
similar,-1912
similarly,-3212
simple,-734
simplification,-100
simplified,-1932
simplify,-2223
simulant,140
simulated,-420
simulation,-31
simulator,-3352
simulators,-440
simultaneously,-220
since,-23741
singapore,-4600
single,-3048
singularity,-60
sinopec,-340
sintec,-300
sinter-free,60
sintering,-300
sir,-60
sisaf,0
sisp,80
sit,-460
site,-2528
sites,140
siviculture,-60
six,-533
six-monthly,-2168
six-sided,-2068
size,-2414
sized,-60
sizes,100
skilled,-540
skills,-16717
sktp,-600
sky,-2188
slcse,-920
sloan,80
small,-11053
small-scale,-420
smaller,-4882
smaller-scale,40
smallest,-460
smallpeice,-828
smart,-2860
smart-grid,100
smartcare,-60
smarter,-1000
smarterlight,-600
smartkem,-1800
sme,-3716
smes,-10969
smith,-4536
smmi,-920
smoothing,60
sns,-20
so,-2115
so2,140
so3,140
social,-8315
social/carer,-244
societal,-12658
societies,-1723
society,-25946
society-wolfson,-2068
soe,-1000
software,-2579
soiree,-2068
sol-eml,-500
sol-gel,1669
solar,-6308
solar-cell,1669
solar/wind,-400
sold,-2836
solder,-500
sole,-44
soleimani,-220
solely,80
solicitor,-340
solid,-4420
solid-electrolyte,140
solid-state,-400
solidification,-500
solids,-3266
soluble,60
solution,-1752
solutions,-13574
solve,-688
solved,-954
solving,-3862
some,-9042
sometimes,-60
sonalksis,-2068
sonar,-400
song,-180
sonic,-711
sons,-160
sontia,-2068
sony,-464
soon,140
sophielaurenson,-340
soraghan,-800
sosa,-1712
sought,-4588
sound,-3266
source,-4440
sources,-6238
south,-1083
southampton,-920
southern,100
spa,-300
space,-12503
spacecraft,-244
spacehuo,-400
spaces,-1932
spaceshuo,-340
spain,-100
span,-460
spanish,-400
spanning,-2254
spans,-220
spark,-300
sparking,140
spe,-1934
speak,-600
speaker,-60
speakers,-1532
speaking,-1712
spearheaded,-220
spec-,-340
special,-2056
special-purpose,-244
specialised,-5938
specialises,-100
specialising,-1988
specialism,140
specialisms,280
specialist,-2199
specialists,-291
specialities,-20
specialized,-340
specialties,-20
specific,-9411
specifically,-12238
spectra,-1532
spectrometric,140
spectrometry,-3266
spectroscopic,140
spectroscopy,-3266
spectrum,-2971
speculative,-714
speech,-700
speed,-1200
speeding,-140
speir,-340
speirhuntercom,-340
spencer,-9936
spend,-2167
spent,-228
sphere,-460
spheres,-460
sphinx,-1000
spi,-460
spie,-1532
spin,-5713
spin-,-2720
spin-in,-120
spin-off,-4858
spin-offs,-4858
spin-out,-18693
spin-outs,-12205
spinal,-1792
spinning,100
spinning-off,-1932
spinning-out,-300
spinout,-2083
spinouts,-255
spins-outs,40
spirent,-220
spirit,-260
split,-1532
sponsor,-5374
sponsored,-6018
sponsoring,-420
sponsors,-914
sponsorship,-3846
sports,-160
spotted,-140
spotting,-140
spray,-6800
spread,-520
spreading,-44
spring,-500
springhuo,-734
springs,-140
sps,-300
spun,-728
sqft,-291
square,40
squared,-400
squibb,1669
sri,1669
ssc,-140
sscanss,-20
sse,-1160
sst,-1934
sstl,-280
st,-3392
stabilisers,60
stable,-640
staff,-51338
staffing,1569
stage,-15399
stages,-5020
stakeholder,0
stakeholders,-8864
stand,1709
standard,-2288
standardisation,40
standards,-20317
standards-,-500
standing,789
stands,-2162
stanford,-460
star,-220
start,-1440
start-up,-11947
start-ups,-2012
started,-2252
starting,-240
state,-5198
state-of-art,-100
state-of-science,-1932
state-of-the,-600
state-of-the-art,-5134
stated,100
statement,40
statements,1569
states,80
stating,-734
stations,-5116
statistical,-140
statistics,-204
stays,-100
steady,140
steel,-2388
steele,-4176
steelmaking,-734
steels,1669
steepest,-400
steering,-3822
stem,-5229
stemmed,-288
stemming,-1932
stencils,-500
step,-564
step-change,-280
stereo,-140
sterilisation,-400
steve,40
stevens,-2088
stewart,-400
stfc,1041
stiffness,-60
still,-1808
stimulate,-6218
stimulates,140
stimulating,-894
stimulus,140
stmicroelectronics,-3132
stochastic,100
stock,-3266
stockpile,-3266
ston,-1532
stone,-500
storage,-7890
stores,-400
stories,-44
straddle,0
straightforward,-1932
strain,-20
strand,-1812
strategic,-21158
strategically,-104
strategies,-1550
strategy,-53032
strategy-led,-2202
strathclyde,-400
stratix-v,-60
stream,-104
streamline,-734
streamlined,-594
streams,-460
street,-400
strength,-523
strengthen,-4816
strengthened,-1992
strengthening,-2036
strengths,-5192
stress,-640
stresses,-100
stroke,-244
strong,-14096
stronger,-1752
strongly,-10212
structural,-6268
structure,-5608
structured,-8650
structures,-4268
strusevich,-500
strzelecki,40
student,-7588
students,-24403
studentship,-2412
studentships,-15412
studies,-25544
studios,-291
study,-32504
stutehuo,-600
style,-5198
su2p,-400
sub-,-344
sub-bandhuo,-500
sub-one,-1934
sub-sea,40
sub-systems,-220
sub-units,-268
sub-wavelength,-460
subgroups,-1934
subject,-2314
subjects,140
submission,-2832
submit,-1472
submitted,-2642
submitting,-1934
subscription,-2088
subsea,-120
subsequent,-8128
subsequently,-899
subsidi-,-340
subsidiary,-1928
substantial,-8572
substantially,-268
substantive,60
substrate-temperature,-140
substrates,-4422
succeed,-220
succeeded,-1532
success,-16099
successes,-2832
successful,-17170
successfully,-3208
succession,-640
such,-20488
sudhanshu,-500
suffer,0
sufferers,-594
sufficiently,-60
sugar,60
sugden,-1532
suggest,-2068
sugrulu,-300
suitability,140
suitable,-1712
suitably,-460
suite,-3312
suited,140
sum,-300
summaries,-291
summarise,-400
summarised,-400
summary,-2032
summer,-3316
summit,-60
sun,-500
supa,-1934
superalloy,-420
superalloys,-2088
supercapacitors,-300
superconducting,-80
superconductivity,-488
supergen,-1712
supermarkets,-400
supersolar,-1712
supervised,-1932
supervision,1669
supervisors,40
supplemented,-100
supplied,-894
supplier,-1689
suppliers,-280
supplies,-360
supply,-3626
supplying,-140
support,-39069
support/grants,-400
supported,-14268
supported/endowed,-400
supporter,0
supporting,-10750
supports,-6945
surf-sens,0
surface,-3568
surface-removal,60
surfaces,-3574
surfactant-free,140
surgeries,-220
surgery,-268
surplus,60
surrey,-220
surrounded,0
surveillance,-644
surveying,-440
surveys,60
suspension,1669
sustain,-3262
sustainability,-539
sustainable,-7708
sustained,-3312
sustaining,-2288
sustains,-100
sutton,100
svc,-1934
swansea,-540
sweden,-120
swiss,-340
switching,-100
switzerland,-100
sx,-420
symposia,-4600
symposium,-600
synchronised,40
synchrotron,-180
synergies,-44
synergy,-1834
syngenta,120
synopsis,-60
syntheses,140
synthesis,-180
synthetic,-220
system,-14639
systematically,1669
systemhuo,-1532
systems,-41347
systemshuo,-500
t,-1572
ta,140
table,-288
tablet,-1932
tackle,-291
tackling,100
tags,-600
tailored,-3557
taiwan,-140
taiwanese,-600
take,-5769
take-up,-1932
taken,-6714
takes,-2172
taking,-4366
talent,-704
talk,-2088
talks,-684
tan,-220
tandem,-260
tang,-600
tangible,-220
tank,1669
tanks,-1532
target,-5878
targeted,-2913
targeting,-4564
targets,-1856
task,-1712
tasked,-2152
tata,-4930
taught,-1752
tavarua,140
taylor,-10716
tdhvl,-1380
tdk-lambda,-220
teach,-151
teacher,-291
teacher-,-460
teachers,-1383
teaching,-14364
team,-3819
teams,-3764
tech,-351
technical,-19707
technician,-600
technicians,-600
technique,-500
techniques,-12521
technium,60
technological,-9489
technologies,-36017
technologieshuo,-1532
technology,-56288
technology-focussed,-460
technology-licensing,0
technology-readiness,40
technology-transfer,0
technology/product,-100
technologyhuo,-600
tegrislu,-300
teijin,-1934
telecom,-4604
telecommunication,-1932
telecommunications,-7776
telecoms,-140
telekom,-1932
telescope,100
television,-564
telford,-1934
temi,-291
temperature,-5970
temperature/radiation,-60
temperaturehuo,-420
temperatures,-440
template,-21672
temporal,-3266
ten,-2532
ten-fold,-420
tend,-2088
tendering,-1932
tends,-1532
tennant,-220
tennessee,-20
tentative,-2088
terabit,-1532
terahertz,-1144
teraview,-3132
terialsengineeringandmanufacturing/,60
term,-9393
terms,-3629
terrestrial,-640
terrorist,-220
terzija,80
test,-5280
test-bed,-400
tested,-3324
testing,-5814
testinghuo,-600
tests,40
texas,-400
text,-1388
textiles,-660
tfp,-60
tft,-600
thales,-9327
than,-15109
that,-24346
the,-51004
theatre,-220
their,-22505
them,-13426
theme,-8903
theme-based,100
themed,-2734
themes,-3172
themselves,-60
then,-7770
thengana,-3132
theoretical,-191
theories,-291
theory,-7925
therapeutic,140
therapeutics,-60
therapies,-734
therapy,-4196
there,-16313
thereby,-1304
therefore,-1774
thermal,-940
thermochromic,-300
thermodynamics,-600
thermoelectric,-300
thermolab-iss,-500
thermometer,-440
thermometers,-220
thermophysical,-500
these,-31017
they,-12594
thin,-7514
things,-1712
thingshuo,-1932
think,-100
thinking,-2283
third,-8026
thirds,-420
thirty,1669
this,-43451
thorough,-220
those,-3744
though,-4280
thousands,1669
thread,-4200
threat,-904
three,-10877
three-monthly,-100
three-phase,-100
three-year,-20
thriving,-634
through,-33098
through-life,-420
throughout,865
thrust,-500
thus,-4809
thz,-680
ti,-360
tic,-1200
tie,-44
tied,-60
tier,1669
ties,-1576
tigenix,140
tiger,-1712
tight,-268
tilford,-500
tillotson,-460
tim,-1932
timber,-100
time,-11178
time-,1669
time-critical,-268
time-domain,-220
timeline,0
timely,-60
times,-2894
timescales,-2508
timet,-420
timing,-220
timmis,-2068
tina,-1932
tinsley,1669
tio2,140
tion,-340
tionally,-340
tions,-340
tip,140
tiree,-800
tissue,-2328
tissue-regeneration,140
titan,-60
titanium,-920
titirici,-300
to,-36279
tobias,-60
today,180
todd,-1736
together,-10201
togeva,-291
tohoku,-500
tolerant,-20
toll,60
tom,-3132
tomographic,-220
tomography,-1054
tong,-1932
tony,-2392
took,-2563
tool,-384
tooling,-140
toolkit,-100
tools,-3296
toolset,-1712
toothpaste,-4476
toothpastes,-2088
top,-3268
topic,-2088
topics,-5372
topology,-100
tornado,-3132
torsion,1669
tortuous,-60
toshiba,-3964
total,-10372
totaling,-511
totalled,-220
totalling,-611
totals,1669
touch,-460
touch-screens,-300
toumaz,200
toumazou,100
tours,-100
toward,-1712
towards,-6720
toxicity,280
toximet,-20
toyota,-220
tp,-1532
tp/3/sms/6/i/15880,-500
traceall,-400
traced,-2226
track,-5024
track-record,-220
tracking,-511
tracks,1669
traction,-340
trade,-3252
traded,-600
tradition,40
traditional,-4584
traditionally,-2088
traffic,-3703
train,-2548
trained,-2652
training,-21101
trains,-220
tran,-734
tranche,-1532
transducers,-400
transendotheial,-2088
transfer,-31311
transfer-,-244
transferable,-100
transferred,-104
transferring,-1932
transform,-914
transformation,-3510
transformational,-4978
transformed,-2168
transformer,80
transformers,40
transforms,-60
transistor,-60
transistors,-100
transition,-120
translate,-708
translated,-592
translating,-508
translation,-4042
translational,-5516
transmission,-4124
transmit,-400
transparent,96
transport,-3060
transportation,-88
trauma,140
travel,-4044
treat,100
treated,-2088
treatment,-1183
treatments,1785
tree,-60
treegreen,-400
trelleborg,140
tremors,-244
trends,-4236
trent,-420
tri-lateral,0
trial,745
trialled,1809
trialling,-2088
trials,-1356
triggers,1669
triple,-244
tritech,-60
tritium,-3266
trl,-560
trl/,-420
trl/mcrl,-420
trl7-9,-420
trls,-480
troscopy,-340
troubleshooting,1669
trucks,-60
true,-894
trust,-3252
trusted,-1532
trusting,-3132
trusts,-220
trw,-500
ts/k004476/1,-340
tsb,-11205
tsb-,1669
tsb-supported,-600
tslg,-220
ttom,-1934
